date,day,5-6scale,7-8scale,9-10scale,11scale,12scale,13-16scale,닭고기 평균 가격
2018-05-31,Thr,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2018-05-30,Wed,"2,767","2,656","2,385","2,297","2,220","2,193","2,420"
2018-05-29,Tue,"2,767","2,656","2,385","2,297","2,220","2,193","2,420"
2018-05-28,Mon,"2,933","2,815","2,538","2,444","2,364","2,336","2,572"
2018-05-26,Sat,"2,933","2,815","2,538","2,444","2,364","2,336","2,572"
2018-05-25,Fri,"2,933","2,815","2,538","2,444","2,364","2,336","2,572"
2018-05-24,Thr,"2,933","2,815","2,538","2,444","2,364","2,336","2,572"
2018-05-23,Wed,"2,933","2,815","2,538","2,444","2,364","2,336","2,572"
2018-05-21,Mon,"3,433","3,291","3,000","2,885","2,799","2,764","3,029"
2018-05-19,Sat,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2018-05-18,Fri,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2018-05-17,Thr,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2018-05-16,Wed,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2018-05-15,Tue,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2018-05-14,Mon,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2018-05-12,Sat,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2018-05-11,Fri,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2018-05-10,Thr,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2018-05-09,Wed,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2018-05-08,Tue,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2018-05-07,Mon,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2018-05-04,Fri,"4,100","3,926","3,615","3,474","3,234","3,193","3,590"
2018-05-03,Thr,"4,100","3,926","3,615","3,474","3,234","3,193","3,590"
2018-05-02,Wed,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2018-05-01,Tue,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2018-04-30,Mon,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2018-04-28,Sat,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2018-04-27,Fri,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2018-04-26,Thr,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2018-04-25,Wed,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2018-04-24,Tue,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2018-04-23,Mon,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2018-04-21,Sat,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2018-04-20,Fri,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2018-04-19,Thr,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2018-04-18,Wed,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2018-04-17,Tue,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2018-04-16,Mon,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2018-04-14,Sat,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2018-04-13,Fri,"3,267","3,133","2,846","2,738","2,654","2,621","2,877"
2018-04-12,Thr,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2018-04-11,Wed,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2018-04-10,Tue,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2018-04-09,Mon,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2018-04-07,Sat,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2018-04-06,Fri,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2018-04-05,Thr,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2018-04-04,Wed,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2018-04-03,Tue,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2018-04-02,Mon,"3,267","3,133","2,846","2,738","2,654","2,621","2,877"
2018-03-31,Sat,"3,433","3,291","3,000","2,885","2,799","2,764","3,029"
2018-03-30,Fri,"3,433","3,291","3,000","2,885","2,799","2,764","3,029"
2018-03-29,Thr,"3,767","3,609","3,308","3,179","3,089","3,050","3,334"
2018-03-28,Wed,"3,767","3,609","3,308","3,179","3,089","3,050","3,334"
2018-03-27,Tue,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2018-03-26,Mon,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2018-03-24,Sat,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2018-03-23,Fri,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2018-03-22,Thr,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2018-03-21,Wed,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2018-03-20,Tue,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2018-03-19,Mon,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2018-03-17,Sat,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2018-03-16,Fri,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2018-03-15,Thr,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2018-03-14,Wed,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2018-03-13,Tue,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2018-03-12,Mon,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2018-03-10,Sat,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2018-03-09,Fri,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2018-03-08,Thr,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2018-03-07,Wed,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2018-03-06,Tue,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2018-03-05,Mon,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2018-03-03,Sat,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2018-03-02,Fri,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2018-02-28,Wed,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2018-02-27,Tue,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2018-02-26,Mon,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2018-02-24,Sat,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2018-02-23,Fri,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2018-02-22,Thr,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2018-02-21,Wed,"3,433","3,291","3,000","2,885","2,799","2,764","3,029"
2018-02-20,Tue,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2018-02-19,Mon,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2018-02-14,Wed,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2018-02-13,Tue,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2018-02-12,Mon,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2018-02-10,Sat,"3,433","3,291","3,000","2,885","2,799","2,764","3,029"
2018-02-09,Fri,"3,267","3,133","2,846","2,738","2,654","2,621","2,877"
2018-02-08,Thr,"3,267","3,133","2,846","2,738","2,654","2,621","2,877"
2018-02-07,Wed,"3,267","3,133","2,846","2,738","2,654","2,621","2,877"
2018-02-06,Tue,"3,100","2,974","2,692","2,591","2,509","2,479","2,724"
2018-02-05,Mon,"2,933","2,815","2,538","2,444","2,364","2,336","2,572"
2018-02-03,Sat,"2,767","2,656","2,385","2,297","2,220","2,193","2,420"
2018-02-02,Fri,"2,933","2,815","2,538","2,444","2,364","2,336","2,572"
2018-02-01,Thr,"3,100","2,974","2,692","2,591","2,509","2,479","2,724"
2018-01-31,Wed,"3,267","3,133","2,846","2,738","2,654","2,621","2,877"
2018-01-30,Tue,"3,267","3,133","2,846","2,738","2,654","2,621","2,877"
2018-01-29,Mon,"3,267","3,133","2,846","2,738","2,654","2,621","2,877"
2018-01-27,Sat,"3,267","3,133","2,846","2,738","2,654","2,621","2,877"
2018-01-26,Fri,"3,267","3,133","2,846","2,738","2,654","2,621","2,877"
2018-01-25,Thr,"3,100","2,974","2,692","2,591","2,509","2,479","2,724"
2018-01-24,Wed,"2,933","2,815","2,538","2,444","2,364","2,336","2,572"
2018-01-23,Tue,"2,767","2,656","2,385","2,297","2,220","2,193","2,420"
2018-01-22,Mon,"2,767","2,656","2,385","2,297","2,220","2,193","2,420"
2018-01-20,Sat,"2,933","2,815","2,538","2,444","2,364","2,336","2,572"
2018-01-19,Fri,"2,933","2,815","2,538","2,444","2,364","2,336","2,572"
2018-01-18,Thr,"2,933","2,815","2,538","2,444","2,364","2,336","2,572"
2018-01-17,Wed,"2,933","2,815","2,538","2,444","2,364","2,336","2,572"
2018-01-16,Tue,"2,933","2,815","2,538","2,444","2,364","2,336","2,572"
2018-01-15,Mon,"2,767","2,656","2,385","2,297","2,220","2,193","2,420"
2018-01-13,Sat,"2,767","2,656","2,385","2,297","2,220","2,193","2,420"
2018-01-12,Fri,"2,767","2,656","2,385","2,297","2,220","2,193","2,420"
2018-01-11,Thr,"2,767","2,656","2,385","2,297","2,220","2,193","2,420"
2018-01-10,Wed,"2,767","2,656","2,385","2,297","2,220","2,193","2,420"
2018-01-09,Tue,"2,600","2,498","2,231","2,150","2,075","2,050","2,267"
2018-01-08,Mon,"2,600","2,498","2,231","2,150","2,075","2,050","2,267"
2018-01-06,Sat,"2,600","2,498","2,231","2,150","2,075","2,050","2,267"
2018-01-05,Fri,"2,600","2,498","2,231","2,150","2,075","2,050","2,267"
2018-01-04,Thr,"2,600","2,498","2,231","2,150","2,075","2,050","2,267"
2018-01-03,Wed,"2,600","2,498","2,231","2,150","2,075","2,050","2,267"
2018-01-02,Tue,"2,600","2,498","2,231","2,150","2,075","2,050","2,267"
2017-12-30,Sat,"2,767","2,656","2,385","2,297","2,220","2,193","2,420"
2017-12-29,Fri,"2,933","2,815","2,538","2,444","2,364","2,336","2,572"
2017-12-28,Thr,"2,933","2,815","2,538","2,444","2,364","2,336","2,572"
2017-12-27,Wed,"3,100","2,974","2,692","2,591","2,509","2,479","2,724"
2017-12-26,Tue,"3,267","3,133","2,846","2,738","2,654","2,621","2,877"
2017-12-23,Sat,"3,433","3,291","3,000","2,885","2,799","2,764","3,029"
2017-12-22,Fri,"3,433","3,291","3,000","2,885","2,799","2,764","3,029"
2017-12-21,Thr,"3,267","3,133","2,846","2,738","2,654","2,621","2,877"
2017-12-20,Wed,"3,100","2,974","2,692","2,591","2,509","2,479","2,724"
2017-12-19,Tue,"2,933","2,815","2,538","2,444","2,364","2,336","2,572"
2017-12-18,Mon,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2017-12-16,Sat,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2017-12-15,Fri,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2017-12-14,Thr,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2017-12-13,Wed,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2017-12-12,Tue,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2017-12-11,Mon,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2017-12-09,Sat,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2017-12-08,Fri,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2017-12-07,Thr,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2017-12-06,Wed,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2017-12-05,Tue,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2017-12-04,Mon,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2017-12-02,Sat,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2017-12-01,Fri,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2017-11-30,Thr,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2017-11-29,Wed,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2017-11-28,Tue,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2017-11-27,Mon,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2017-11-25,Sat,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2017-11-24,Fri,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2017-11-23,Thr,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2017-11-22,Wed,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2017-11-21,Tue,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2017-11-20,Mon,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2017-11-18,Sat,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2017-11-17,Fri,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2017-11-16,Thr,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2017-11-15,Wed,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2017-11-14,Tue,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2017-11-13,Mon,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2017-11-11,Sat,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2017-11-10,Fri,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2017-11-09,Thr,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2017-11-08,Wed,"4,100","3,926","3,615","3,474","3,234","3,193","3,590"
2017-11-07,Tue,"4,100","3,926","3,615","3,474","3,234","3,193","3,590"
2017-11-06,Mon,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2017-11-04,Sat,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2017-11-03,Fri,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2017-11-02,Thr,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2017-11-01,Wed,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2017-10-31,Tue,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2017-10-30,Mon,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2017-10-28,Sat,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2017-10-27,Fri,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2017-10-26,Thr,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2017-10-25,Wed,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2017-10-24,Tue,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2017-10-23,Mon,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2017-10-21,Sat,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2017-10-20,Fri,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2017-10-19,Thr,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2017-10-18,Wed,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2017-10-17,Tue,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2017-10-16,Mon,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2017-10-14,Sat,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2017-10-13,Fri,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2017-10-12,Thr,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2017-10-11,Wed,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2017-10-10,Tue,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2017-10-07,Sat,"3,267","3,133","2,846","2,738","2,654","2,621","2,877"
2017-09-30,Sat,"3,267","3,133","2,846","2,738","2,654","2,621","2,877"
2017-09-29,Fri,"3,267","3,133","2,846","2,738","2,654","2,621","2,877"
2017-09-28,Thr,"3,100","2,974","2,692","2,591","2,509","2,479","2,724"
2017-09-27,Wed,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2017-09-26,Tue,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2017-09-25,Mon,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2017-09-23,Sat,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2017-09-22,Fri,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2017-09-21,Thr,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2017-09-20,Wed,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2017-09-19,Tue,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2017-09-18,Mon,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2017-09-16,Sat,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2017-09-15,Fri,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2017-09-14,Thr,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2017-09-13,Wed,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2017-09-12,Tue,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2017-09-11,Mon,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2017-09-09,Sat,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2017-09-08,Fri,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2017-09-07,Thr,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2017-09-06,Wed,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2017-09-05,Tue,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2017-09-04,Mon,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2017-09-02,Sat,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2017-09-01,Fri,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2017-08-31,Thr,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2017-08-30,Wed,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2017-08-29,Tue,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2017-08-28,Mon,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2017-08-26,Sat,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2017-08-25,Fri,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2017-08-24,Thr,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2017-08-23,Wed,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2017-08-22,Tue,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2017-08-21,Mon,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2017-08-19,Sat,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2017-08-18,Fri,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2017-08-17,Thr,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2017-08-16,Wed,"3,600","3,450","3,308","3,179","2,944","2,907","3,231"
2017-08-14,Mon,"3,600","3,450","3,308","3,179","2,944","2,907","3,231"
2017-08-12,Sat,"3,433","3,291","3,154","3,032","2,944","2,907","3,127"
2017-08-11,Fri,"3,433","3,291","3,154","3,032","2,944","2,907","3,127"
2017-08-10,Thr,"3,433","3,291","3,154","3,032","2,944","2,907","3,127"
2017-08-09,Wed,"3,433","3,291","3,154","3,032","2,944","2,907","3,127"
2017-08-08,Tue,"3,267","3,133","3,000","2,885","2,799","2,764","2,975"
2017-08-07,Mon,"3,100","2,974","2,846","2,738","2,654","2,621","2,822"
2017-08-05,Sat,"2,933","2,815","2,692","2,591","2,509","2,479","2,670"
2017-08-04,Fri,"2,767","2,656","2,538","2,444","2,509","2,479","2,566"
2017-08-03,Thr,"2,933","2,815","2,692","2,591","2,509","2,479","2,670"
2017-08-02,Wed,"3,100","2,974","2,846","2,738","2,654","2,621","2,822"
2017-08-01,Tue,"3,267","3,133","3,000","2,885","2,799","2,764","2,975"
2017-07-31,Mon,"3,267","3,133","3,000","2,885","2,799","2,764","2,975"
2017-07-29,Sat,"3,267","3,133","3,000","2,885","2,799","2,764","2,975"
2017-07-28,Fri,"3,267","3,133","3,000","2,885","2,799","2,764","2,975"
2017-07-27,Thr,"3,267","3,133","3,000","2,885","2,799","2,764","2,975"
2017-07-26,Wed,"3,433","3,291","3,154","3,032","2,944","2,907","3,127"
2017-07-25,Tue,"3,600","3,450","3,308","3,179","3,089","3,050","3,279"
2017-07-24,Mon,"3,767","3,609","3,462","3,326","3,234","3,193","3,432"
2017-07-22,Sat,"3,933","3,767","3,615","3,474","3,379","3,336","3,584"
2017-07-21,Fri,"4,100","3,926","3,769","3,621","3,524","3,479","3,737"
2017-07-20,Thr,"4,267","4,085","3,923","3,768","3,669","3,621","3,889"
2017-07-19,Wed,"4,267","4,085","3,923","3,768","3,669","3,621","3,889"
2017-07-18,Tue,"4,267","4,085","3,923","3,768","3,669","3,621","3,889"
2017-07-17,Mon,"4,267","4,085","3,923","3,768","3,669","3,621","3,889"
2017-07-15,Sat,"4,100","3,926","3,769","3,621","3,524","3,479","3,737"
2017-07-14,Fri,"3,933","3,767","3,615","3,474","3,379","3,336","3,584"
2017-07-13,Thr,"3,933","3,767","3,615","3,474","3,234","3,193","3,536"
2017-07-12,Wed,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2017-07-11,Tue,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2017-07-10,Mon,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2017-07-08,Sat,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2017-07-07,Fri,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2017-07-06,Thr,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2017-07-05,Wed,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2017-07-04,Tue,"2,767","2,656","2,385","2,297","2,220","2,193","2,420"
2017-07-03,Mon,"2,767","2,656","2,385","2,297","2,220","2,193","2,420"
2017-07-01,Sat,"2,933","2,815","2,538","2,444","2,364","2,336","2,572"
2017-06-30,Fri,"3,100","2,974","2,692","2,591","2,509","2,479","2,724"
2017-06-29,Thr,"3,267","3,133","2,846","2,738","2,654","2,621","2,877"
2017-06-28,Wed,"3,433","3,291","3,000","2,885","2,799","2,764","3,029"
2017-06-27,Tue,"3,267","3,133","2,846","2,738","2,654","2,621","2,877"
2017-06-26,Mon,"3,267","3,133","2,846","2,738","2,654","2,621","2,877"
2017-06-24,Sat,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2017-06-23,Fri,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2017-06-22,Thr,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2017-06-21,Wed,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2017-06-20,Tue,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2017-06-19,Mon,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2017-06-17,Sat,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2017-06-16,Fri,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2017-06-15,Thr,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2017-06-14,Wed,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2017-06-13,Tue,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2017-06-12,Mon,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2017-06-10,Sat,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2017-06-09,Fri,"4,100","3,926","3,615","3,474","3,234","3,193","3,590"
2017-06-08,Thr,"4,267","4,085","3,769","3,621","3,379","3,336","3,743"
2017-06-07,Wed,"4,433","4,244","3,923","3,768","3,524","3,479","3,895"
2017-06-05,Mon,"4,600","4,402","4,077","3,915","3,669","3,621","4,047"
